SMILES,pIC50,source
C(C)(C)N1C(C=2N=C(NC(=O)C3=CC(OC4=CC=CC=N4)=CC=C3F)C=CC2)=NN=C1,6.52288,CAS
C(C)(C)N1C(C=2N=C(NC(=O)C3=CC(OC=4C=CC=NC4)=CC=C3F)C=CC2)=NN=C1,6.52288,CAS
C(C)(C)N1C(=NN=C1)C=2N=C(NC(=O)C3=CC(OC=4N=C(C=CC4)C5CC5)=CC=C3F)C=CC2,6.52288,CAS
C(C)(C)N1C(C=2N=C(NC(=O)C3=CC(OC=4C=CN=CN4)=CC=C3F)C=CC2)=NN=C1,6.52288,CAS
C(C)(C)N1C(C=2N=C(NC(=O)C3=CC(OC=4N=C(C=CC4)N5CCCC5)=CC=C3F)C=CC2)=NN=C1,6.18709,CAS
C(C)(C)N1C(=NN=C1)C=2N=C(NC(=O)C3=CC(OC4=CC=C(C=N4)C5CC5)=CC=C3F)C=CC2,6.52288,CAS
C(C)(C)N1C(C=2N=C(NC(=O)C3=CC(NC(=O)C4=CC=CC=C4)=CC=C3F)C=CC2)=NN=C1,6.52288,CAS
C(C)(C)N1C(=NN=C1)C=2N=C(NC(=O)C3=CC(NC(=O)C4=CC=C(CN)C=C4)=CC=C3F)C=CC2,6.52288,CAS
C(C)(C)N1C(C=2N=C(NC(=O)C3=CC(NC(=O)C4=CC=CC=N4)=CC=C3F)C=CC2)=NN=C1,6.52288,CAS
C(C)(C)N1C(C=2N=C(NC(=O)C3=CC(NC(=O)C=4C=CC=NC4)=CC=C3F)C=CC2)=NN=C1,6.52288,CAS
C(C)(C)N1C(C=2N=C(NC(=O)C3=CC(NC(=O)C=4C=CN=CC4)=CC=C3F)C=CC2)=NN=C1,6.52288,CAS
C(C)(C)N1C(=NN=C1)C=2N=C(NC(=O)C3=CC(NC(=O)C4=CC=C(Br)C=N4)=CC=C3F)C=CC2,6.52288,CAS
C(C)(C)N1C(C=2N=C(NC(=O)C3=CC(NC(=O)C=4C=NC=NC4)=CC=C3F)C=CC2)=NN=C1,6.52288,CAS
C(C)(C)N1C(C=2N=C(NC(=O)C3=CC(NC(=O)C=4N=CC=CN4)=CC=C3F)C=CC2)=NN=C1,6.52288,CAS
N(C(=O)C1=CC(OC2=CC(CNC(OC(C)(C)C)=O)=CC(C(F)(F)F)=N2)=CC=N1)C3=NC(C=4N(C=NN4)C5CC5)=CC=C3,6.18709,CAS
N(C(=O)C1=CC(OC=2N=C(C(F)(F)F)C=C(CN)C2)=CC=N1)C3=NC(C=4N(C=NN4)C5CC5)=CC=C3,6.52288,CAS
C(C)(C)N1C(=NN=C1)C=2N=C(NC(=O)C3=CC(OC=4N=C(C(F)(F)F)C=C(CN)C4)=CC=C3)C=CC2,6.52288,CAS
C(C)(C)N1C(=NN=C1)C=2N=C(NC(=O)C3=CC(NC(=O)C4=CC(CN)=CC=N4)=CC=C3F)C=CC2,6.52288,CAS
C(C)(C)N1C(=NN=C1)C=2N=C(NC(=O)C3=CC(NC(CC4=CC=CC=C4)=O)=CC=C3F)C=CC2,6.52288,CAS
C(C)(C)N1C(=NN=C1)C=2N=C(NC(=O)C3=CC(NC(=O)C4=CC(F)=C(F)C=C4)=CC=C3F)C=CC2,6.52288,CAS
C(C)(C)N1C(C=2N=C(NC(=O)C3=CC(OC=4N=C(Br)C=CC4)=CC=C3F)C=CC2)=NN=C1,6.52288,CAS
C(C)(C)N1C(=NN=C1)C=2N=C(NC(=O)C3=CC(OC4=CC=C(Br)C=N4)=CC=C3F)C=CC2,6.18709,CAS
C(CF)(CF)N1C(=NN=C1)C=2N=C(NC(=O)C3=CC(NC(=O)C4=CC=CC=C4)=CC=C3F)C=CC2,6.52288,CAS
[C@H](CO)(C)N1C(=NN=C1)C=2N=C(NC(=O)C3=CC(NC(=O)C4=CC=CC=C4)=CC=C3F)C=CC2,6.52288,CAS
[C@H](CO)(C)N1C(=NN=C1)C=2N=C(NC(=O)C3=CC(NC4=CC=C(F)C=C4)=CC=C3F)C=CC2,6.18709,CAS
[C@H](CO)(C)N1C(=NN=C1)C=2N=C(NC(=O)C3=CC(NCC4=CC=C(F)C=C4)=CC=C3F)C=CC2,6.52288,CAS
N(C(=O)C1=CC(OC=2N=C(C(F)(F)F)C=C(CN)C2)=CC=N1)C=3C=C(C=4N(C=NN4)C5CC5)C=CC3,6.0,CAS
C(C)(C)N1C(C2=CC(NC(=O)C3=CC(OC=4N=C(C(F)(F)F)C=CC4)=CC=C3F)=CC=C2)=NN=C1,6.52288,CAS
C(C)(C)N1C(C=2N=C(NC(=O)C3=CC(NC(=O)C4=CC=C(C(OC)=O)C=C4)=CC=C3F)C=CC2)=NN=C1,6.52288,CAS
N(C1=C2C(N(C=N2)C3CCCC3)=NC(NC4CCC(N)CC4)=N1)C5=CC=C(CN6CCOCC6)C=C5,9.0,CAS
O=C1N(C2=NC(C=3N(C=NN3)C4CC4)=CC=C2)CC=5C1=CC=CC5,6.69897,CAS
O=C1N(CC=2C1=CC=C(C(NC)=O)C2)C=3N=C(C=CC3)C=4N(C=NN4)C5CC5,6.69897,CAS
O=C1N(CC=2C1=CC=C(C(NCCOC)=O)C2)C=3N=C(C=CC3)C=4N(C=NN4)C5CC5,6.69897,CAS
O=C1N(CC=2C1=CC=C(C(NCCN3C=CN=C3)=O)C2)C=4N=C(C=CC4)C=5N(C=NN5)C6CC6,6.69897,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC(C(=O)N6C=CC=N6)=CC2,6.69897,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC(C(=O)N6CCOCC6)=CC2,6.69897,CAS
O=C1N(CC=2C1=CC=C(C(NC3CC3)=O)C2)C=4N=C(C=CC4)C=5N(C=NN5)C6CC6,6.69897,CAS
O=C1N(CC=2C1=CC=C(C(NC3CCOCC3)=O)C2)C=4N=C(C=CC4)C=5N(C=NN5)C6CC6,6.69897,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC(C(=O)N6CCN(C)CC6)=CC2,6.69897,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC(C(=O)N6CCCCC6)=CC2,6.69897,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC(C(=O)N6CCC(O)CC6)=CC2,6.69897,CAS
O=C1N(CC=2C1=CC=C(C(=O)N3CCC(C)(O)CC3)C2)C=4N=C(C=CC4)C=5N(C=NN5)C6CC6,6.69897,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC(C(=O)N6CCC(OC)CC6)=CC2,6.69897,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC(C(=O)N6CCC(N(C)C)CC6)=CC2,6.69897,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC(C(=O)N6CCN(C(C)=O)CC6)=CC2,6.69897,CAS
O=C1N(CC=2C1=CC=C(C(=O)N3CCC(NC(C)=O)CC3)C2)C=4N=C(C=CC4)C=5N(C=NN5)C6CC6,6.69897,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC(C(=O)N6CCCC6)=CC2,6.69897,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC(C(=O)N6CCC6)=CC2,6.69897,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC(C(=O)N6CC(=O)NCC6)=CC2,6.69897,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC(C(=O)N6CC7OC(C6)CC7)=CC2,6.69897,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC(C(=O)N6C[C@H](OC)CC6)=CC2,6.69897,CAS
O=C1N(CC=2C1=CC=C(C(=O)N3CCC(C(OC)=O)CC3)C2)C=4N=C(C=CC4)C=5N(C=NN5)C6CC6,6.69897,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC(C(=O)N6CCSCC6)=CC2,6.69897,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC(C(=O)N6CCC(SC)CC6)=CC2,6.69897,CAS
O=C1N(CC=2C1=CC=C(C2)C3=NN(C)C=C3)C=4N=C(C=CC4)C=5N(C=NN5)C6CC6,6.69897,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC(=CC2)C=6C=CNN6,6.69897,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC(=CC2)C=6N(C)N=CC6,6.69897,CAS
O=C1N(CC=2C1=CC=C(C2)C3=CN(C)C=N3)C=4N=C(C=CC4)C=5N(C=NN5)C6CC6,6.69897,CAS
O=C1N(C2=NC(C=3N(C=NN3)C4CC4)=CC=C2)CC=5C1=CC=C(N)C5,6.69897,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC(NC(C)=O)=CC2,6.22185,CAS
C(NC=1C=C2C(=CC1)C(=O)N(C2)C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)(=O)C6(CC6)C7=CC=CC=C7,6.22185,CAS
O=C1N(C2=NC(C=3N(C=NN3)C4CC4)=CC=C2)CC=5C1=CC=C(N(C)C)C5,6.69897,CAS
O=C1N(C2=NC(C=3N(C=NN3)C4CC4)=CC=C2)CC=5C1=CC=C(NCC)C5,6.69897,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC=C(C2)C=6N(C)C=NC6,6.69897,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC=C(C2)N6C=CN=C6,6.69897,CAS
O=C1C2=CC(N3C=4C(N=C3)=CC=CC4)=CC=C2CN1C=5N=C(C=CC5)C=6N(C=NN6)C7CC7,6.69897,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC=C(C2)C=6C=CN(C)N6,6.69897,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC=C(C2)C=6C=CC=NC6,6.69897,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC=C(C2)C=6C(C)=CC=NC6,6.69897,CAS
O=C1N(CC=2C1=CC(=CC2)C=3C=CC(C)=NC3)C=4N=C(C=CC4)C=5N(C=NN5)C6CC6,6.69897,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC=C(C2)C=6C=NC=NC6,6.69897,CAS
O=C1N(CC=2C1=CC(=CC2)C=3C=NC(C)=NC3)C=4N=C(C=CC4)C=5N(C=NN5)C6CC6,6.69897,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC=C(C2)C=6C=CC(OC)=NC6,6.69897,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC=C(C2)C=6C=CC(=NC6)C7CC7,6.69897,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC=C(C2)C6=CN(N=C6)C7CC7,6.69897,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC=C(C2)C=6C(F)=CC=NC6,6.69897,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC=C(C2)C=6C(Cl)=CC=NC6,6.69897,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC=C(C2)C=6C=CN=CC6,6.69897,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC=C(C2)C6=CN=C(C)S6,6.69897,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC=C(C2)C6=C(C)N=CC=C6,6.69897,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC=C(C2)C6=C(F)N=CC=C6,6.69897,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC=C(C2)C=6C=C(C)C=NC6,6.69897,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC=C(C2)C=6C=C(F)C=NC6,6.22185,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC=C(C2)C=6C=NC(=NC6)C7CC7,6.69897,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC=C(C2)C=6N(C)C=CN6,6.69897,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC=C(C2)C6=CC=CC=N6,6.69897,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC=C(C2)C6=CC=CN=N6,6.69897,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC=C(C2)C=6C=NC(=CN6)C7CC7,6.69897,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC=C(C2)N6C=C(N=N6)C7CC7,6.69897,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC(F)=C(C2)C=6C=CC=NC6,6.69897,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC(C)=C(C2)C=6C=CC=NC6,6.69897,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC(Cl)=C(C2)C=6C=CC=NC6,6.69897,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC(OC)=C(C2)C=6C=CC=NC6,6.69897,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC(N(C)C)=C(C2)C=6C=CC=NC6,6.69897,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC(OC(C)C)=C(C2)C=6C=CC=NC6,6.69897,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC(OC6CCCC6)=C(C2)C=7C=CC=NC7,6.69897,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C=NN4)C5CC5)=CC(C(OC)=O)=C(C2)C=6C=CC=NC6,6.69897,CAS
O=C1C=2C(=CC(C(=O)N3CCCC3)=C(C2)C=4C=CC=NC4)CN1C=5N=C(C=CC5)C=6N(C=NN6)C7CC7,6.69897,CAS
O=C1N(CC=2C1=CC(C(OC)=O)=CC2)C=3N=C(C=CC3)C=4N(C=NN4)C5CC5,6.69897,CAS
O=C1N(C2=NC(C=3N(C=NN3)C4CC4)=CC=C2)CC=5C1=CC(C(O)=O)=CC5,6.69897,CAS
O=C1N(CC=2C1=CC(C(N(C)C)=O)=CC2)C=3N=C(C=CC3)C=4N(C=NN4)C5CC5,6.22185,CAS
O=C1N(CC=2C1=CC(NC(=O)C3CC3)=C(F)C2)C=4N=C(C=CC4)C=5N(C=NN5)C6CC6,6.22185,CAS
O=C1N(C2=NC(C=3N4C(=NN3)CCC4)=CC=C2)CC=5C1=CC=CC5,6.22185,CAS
CC1N2C(=NN=C2CC1)C=3N=C(C=CC3)N4C(=O)C=5C(C4)=CC=CC5,6.69897,CAS
C(O)[C@@H]1N2C(=NN=C2CC1)C=3N=C(C=CC3)N4C(=O)C=5C(C4)=CC=CC5,6.69897,CAS
C[C@@H]1N2C(=NN=C2CC1)C=3N=C(C=CC3)N4C(=O)C=5C(C4)=CC=CC5,6.22185,CAS
C(O)[C@H]1N2C(=NN=C2CC1)C=3N=C(C=CC3)N4C(=O)C=5C(C4)=CC=CC5,5.25964,CAS
C[C@H]1N2C(=NN=C2CC1)C=3N=C(C=CC3)N4C(=O)C=5C(C4)=CC=CC5,6.69897,CAS
O=C1N(C2=NC(N3C(=CN=N3)C4CC4)=CC=C2)CC=5C1=CC=CC5,6.69897,CAS
O=C1N(CC=2C1=CC=CC2)C=3N=C(C=CC3)N4C=CN=N4,6.22185,CAS
O=C1C=2C(CN1C=3N=C(C=CC3)C=4N(C(C)C)C=NN4)=CC=C(C2)C=5C=CC=NC5,6.69897,CAS
O=C1N(C=2N=C(C=3N(C=NN3)C4CC4)C=CN2)CC=5C1=CC=CC5,5.25964,CAS
O=C1N(N(C)C=2C1=CC=CC2)C=3N=C(C=CC3)C=4N(C=NN4)C5CC5,5.25964,CAS
O=C1N(C2=NC(C=3N(C=NN3)C4CC4)=CC=C2)SC=5C1=CC=CC5,5.25964,CAS
O=C1N(N(C=2C1=CC=CC2)C3CCCCO3)C=4N=C(C=CC4)C=5N(C=NN5)C6CC6,5.25964,CAS
N(C1=CC(N2CCN(CCO)CC2)=NC(C)=N1)C=3SC(C(NC=4C(Cl)=CC=NC4C)=O)=CN3,7.30103,CAS
C(C)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)N4C=C(N=C4)C5CC5)C=CC2,7.25964,CAS
[C@H](CO)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)N4C=C(N=C4)C5CC5)C=CC2,8.25964,CAS
C(F)(F)(F)C=1C(=CC(C(NC=2N=C(C=CC2)C=3N(C(C)C)N=NN3)=O)=NC1)N4C=C(N=C4)C5CC5,8.25964,CAS
C(NC=1N=C(C=CC1)C=2N(C(C)C)N=NN2)(=O)C=3C=C(C(=CN3)N4CCCCC4)N5C=C(N=C5)C6CC6,7.25964,CAS
C(NC=1N=C(C=CC1)C=2N(C(C)C)N=NN2)(=O)C=3C=C(C(=CN3)N4CCOCC4)N5C=C(N=C5)C6CC6,8.25964,CAS
C(NC=1N=C(C=CC1)C=2N(C(C)C)N=NN2)(=O)C=3C=C(C(=CN3)N4CCCC4)N5C=C(N=C5)C6CC6,8.25964,CAS
C(NC=1N=C(C=CC1)C=2N(C(C)C)N=NN2)(=O)C=3C=C(C(=CN3)N4CCN(C)CC4)N5C=C(N=C5)C6CC6,8.25964,CAS
C(C)(C)C=1N(N=NN1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)N4C=C(N=C4)C5CC5)C=CC2,8.25964,CAS
C(F)(F)(F)C=1C(=CC(C(NC=2N=C(SC2)C=3N(C(C)C)N=NN3)=O)=NC1)N4C=C(N=C4)C5CC5,8.25964,CAS
C(NC=1N=C(SC1)C=2N(C(C)C)N=NN2)(=O)C=3C=C(C(=CN3)N4CCCCC4)N5C=C(N=C5)C6CC6,7.25964,CAS
C(NC=1N=C(SC1)C=2N(C(C)C)N=NN2)(=O)C=3C=C(C(=CN3)N4CCOCC4)N5C=C(N=C5)C6CC6,8.25964,CAS
C(NC=1N=C(SC1)C=2N(C(C)C)N=NN2)(=O)C=3C=C(C(=CN3)N4CCCC4)N5C=C(N=C5)C6CC6,8.25964,CAS
C(NC=1N=C(SC1)C=2N(C(C)C)N=NN2)(=O)C=3C=C(C(=CN3)N4CCN(C)CC4)N5C=C(N=C5)C6CC6,8.25964,CAS
N(C(=O)C1=CC(=C(C)C=C1F)N2C=C(N=C2)C3CC3)C4=NC(C=5N(N=NN5)C6CC6)=CC=C4,8.25964,CAS
CC1(N2C(=NN=N2)C=3N=C(NC(=O)C4=CC(=C(C)C=C4F)N5C=C(N=C5)C6CC6)C=CC3)CC1,8.25964,CAS
N(C(=O)C1=CC(=C(C)C=C1F)N2C=C(N=C2)C3CC3)C4=NC(C=5N(N=NN5)C6CCCC6)=CC=C4,8.25964,CAS
[C@H](CO)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=C3F)N4C=C(N=C4)C5CC5)C=CC2,8.25964,CAS
[C@@H](CO)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=C3F)N4C=C(N=C4)C5CC5)C=CC2,8.25964,CAS
[C@H](CF)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=C3F)N4C=C(N=C4)C5CC5)C=CC2,8.25964,CAS
[C@@H](CF)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=C3F)N4C=C(N=C4)C5CC5)C=CC2,8.25964,CAS
C(F)(F)(F)C1=C(C=C(C(NC=2N=C(C=CC2)C=3N(C(C)C)N=NN3)=O)C(F)=C1)N4C=C(N=C4)C5CC5,8.25964,CAS
CC=1C(=CC(C(NC=2N=C(C=CC2)C=3N(C(C)C)N=NN3)=O)=C(OC)C1)N4C=C(N=C4)C5CC5,8.25964,CAS
CC=1C(N2C=C(N=C2)C3CC3)=CC(C(NC=4N=C(C=CC4)C=5N([C@@H](CO)C)N=NN5)=O)=C(OC)C1,8.25964,CAS
[C@@H](COC(C)=O)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=C3F)N4C=C(N=C4)C5CC5)C=CC2,8.25964,CAS
[C@H](COC(C)=O)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=C3F)N4C=C(N=C4)C5CC5)C=CC2,7.0,CAS
CC=1C(N2C=C(N=C2)C3CC3)=CC(C(NC=4N=C(C=CC4)C=5N(C(C(O)=O)C)N=NN5)=O)=C(F)C1,7.0,CAS
CC=1C(N2C=C(C(C)(C)C)N=C2)=CC(C(NC=3N=C(C=CC3)C=4N(C(C)C)N=NN4)=O)=C(F)C1,8.25964,CAS
C(F)(F)C1=C(C=C(C(NC=2N=C(C=CC2)C=3N(C(C)C)N=NN3)=O)C(F)=C1)N4C=C(N=C4)C5CC5,8.25964,CAS
C(O)C1=C(C=C(C(NC=2N=C(C=CC2)C=3N([C@@H](CO)C)N=NN3)=O)C(F)=C1)N4C=C(N=C4)C5CC5,8.25964,CAS
C(C)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(F)C=N3)N4C=C(N=C4)C5CC5)C=CC2,8.25964,CAS
C(C)(C)N1C(=NN=N1)C2=NC(NC(=O)C3=CC(=C(F)C=N3)N4C=C(N=C4)C5CC5)=CS2,8.25964,CAS
C(C)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)N4C=C(C(C)(C)C)N=C4)C=CC2,8.25964,CAS
[C@H](CO)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)N4C=C(C(C)(C)C)N=C4)C=CC2,8.25964,CAS
C(F)(F)C=1C(=CC(C(NC=2N=C(C=CC2)C=3N([C@@H](CO)C)N=NN3)=O)=NC1)N4C=C(N=C4)C5CC5,8.25964,CAS
CC=1C(=CC(C(NC=2N=C(C=CC2)C=3N(CC(C)C)N=NN3)=O)=C(F)C1)N4C=C(N=C4)C5CC5,7.25964,CAS
N(C(=O)C1=CC(=C(C)C=C1F)N2C=C(N=C2)C3CC3)C4=NC(C=5N(N=NN5)C6CCC6)=CC=C4,8.25964,CAS
N(C(=O)C1=CC(=C(C)C=C1F)N2C=C(N=C2)C3CC3)C4=NC(C=5N(N=NN5)C6CC(F)(F)C6)=CC=C4,8.25964,CAS
CC=1C(=CC(C(NC=2N=C(C=CC2)C=3N(CC(F)F)N=NN3)=O)=C(F)C1)N4C=C(N=C4)C5CC5,8.25964,CAS
CC=1C(N2C=C(N=C2)C3CC3)=CC(C(NC=4N=C(C=CC4)C=5N(CC(C)(C)C)N=NN5)=O)=C(F)C1,8.25964,CAS
C(C(F)(F)F)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=C3F)N4C=C(N=C4)C5CC5)C=CC2,7.25964,CAS
N(C(=O)C1=CC(=C(C)C=C1F)N2C=C(N=C2)C3CC3)C4=NC(C=5N(N=NN5)[C@@H]6CCOC6)=CC=C4,8.25964,CAS
N(C(=O)C1=CC(=C(C)C=C1F)N2C=C(N=C2)C3CC3)C4=NC(C=5N(N=NN5)[C@H]6CCOC6)=CC=C4,8.25964,CAS
[C@H](CNC(C)=O)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=C3F)N4C=C(N=C4)C5CC5)C=CC2,7.25964,CAS
N(C(=O)C1=CC(=C(C)C=C1F)N2C=C(N=C2)C3CC3)C4=NC(C=5N(N=NN5)[C@H]6C[C@@H](O)C6)=CC=C4,8.25964,CAS
[C@H](CCO)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=C3F)N4C=C(N=C4)C5CC5)C=CC2,8.25964,CAS
[C@H](CCOC(C)=O)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=C3F)N4C=C(N=C4)C5CC5)C=CC2,8.25964,CAS
[C@H](COC(CCC)=O)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=C3F)N4C=C(N=C4)C5CC5)C=CC2,7.25964,CAS
[C@H](COC(=O)C1=CC=CC=C1)(C)N2C(=NN=N2)C=3N=C(NC(=O)C4=CC(=C(C)C=C4F)N5C=C(N=C5)C6CC6)C=CC3,7.0,CAS
C(CO)(CO)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=C3F)N4C=C(N=C4)C5CC5)C=CC2,9.0,CAS
CC=1C(N2C=C(C(F)(F)F)N=C2)=CC(C(NC=3N=C(C=CC3)C=4N(C(C)C)N=NN4)=O)=C(F)C1,7.25964,CAS
[C@H](CO)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=C3F)N4C=C(C(F)(F)F)N=C4)C=CC2,8.25964,CAS
C(F)(F)C1=C(C=C(C(NC=2N=C(C=CC2)C=3N([C@@H](CO)C)N=NN3)=O)C(F)=C1)N4C=C(N=C4)C5CC5,8.25964,CAS
CC=1C(=CC(C(NC2=NC(=NC=C2)C=3N(C(C)C)N=NN3)=O)=C(F)C1)N4C=C(N=C4)C5CC5,7.25964,CAS
CC=1C(=CC(C(NC2=CC(=CC=C2)C=3N(C(C)C)N=NN3)=O)=C(F)C1)N4C=C(N=C4)C5CC5,7.25964,CAS
CC=1C(N2C=C(N=C2)C3CC3)=CC(C(NC4=NC(=NC=C4)C=5NN=NN5)=O)=C(F)C1,6.0,CAS
C(C)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)N4C=C(C(F)(F)F)N=C4)C=CC2,8.25964,CAS
[C@H](CO)(C)N1C(=NN=N1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)N4C=C(C(F)(F)F)N=C4)C=CC2,8.25964,CAS
C(F)(F)C=1C(=CC(C(NC=2N=C(C=CC2)C=3N(C(C)C)N=NN3)=O)=NC1)N4C=C(N=C4)C5CC5,8.25964,CAS
C(F)(F)C=1C(=CC(C(NC=2N=C(SC2)C=3N(C(C)C)N=NN3)=O)=NC1)N4C=C(N=C4)C5CC5,8.25964,CAS
CC=1C(N2C=C(C(F)(F)F)N=C2)=CC(C(NC=3N=C(C=CC3)N4C(C(C)C)=NN=N4)=O)=C(F)C1,7.0,CAS
C(C)(C)C=1N(N=NN1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)N4C=C(C(F)(F)F)N=C4)C=CC2,7.25964,CAS
C(C)(C)C=1N(N=NN1)C=2N=C(NC(=O)C3=CC(=C(C)C=N3)N4C=C(C(C)(C)C)N=C4)C=CC2,8.25964,CAS
